epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
369,28415.1,1.13562,0.67324,1.01202,0.83871,0.84155,0.8957,0.6395,1.17286,0.63409,1.10688,0.000892,0.000892,0.000892
370,28491.1,1.1218,0.66098,1.00489,0.83935,0.84347,0.89652,0.63889,1.17258,0.63412,1.10704,0.00086725,0.00086725,0.00086725
371,28567,1.13859,0.67568,1.00822,0.83599,0.84575,0.89627,0.63922,1.1723,0.63408,1.10706,0.0008425,0.0008425,0.0008425
372,28643.2,1.13551,0.67058,1.00501,0.83729,0.84454,0.89602,0.63909,1.17253,0.63384,1.10704,0.00081775,0.00081775,0.00081775
373,28719.3,1.14236,0.67169,1.01033,0.83538,0.84575,0.89639,0.63908,1.17239,0.6341,1.10716,0.000793,0.000793,0.000793
374,28795.2,1.13807,0.67541,1.01664,0.83973,0.84529,0.89728,0.64023,1.17236,0.63334,1.10694,0.00076825,0.00076825,0.00076825
375,84.521,1.17953,0.70679,1.03839,0.8401,0.84529,0.8971,0.64045,1.17247,0.63352,1.10704,0.0007435,0.0007435,0.0007435
376,164.406,1.16042,0.69701,1.02991,0.83726,0.84828,0.8971,0.64022,1.17218,0.63365,1.10689,0.00071875,0.00071875,0.00071875
377,244.076,1.16901,0.6958,1.02623,0.83897,0.84495,0.89726,0.63985,1.17236,0.63387,1.10699,0.000694,0.000694,0.000694
378,324.095,1.15466,0.68686,1.02332,0.83643,0.84679,0.8966,0.63952,1.17343,0.6339,1.10771,0.00066925,0.00066925,0.00066925
379,404.169,1.17206,0.70485,1.02897,0.83822,0.84418,0.89647,0.64004,1.17358,0.63343,1.10776,0.0006445,0.0006445,0.0006445
380,483.985,1.16378,0.69314,1.02493,0.83796,0.84644,0.8969,0.63929,1.17376,0.63371,1.1078,0.00061975,0.00061975,0.00061975
381,563.618,1.16643,0.69645,1.03448,0.83437,0.84978,0.89671,0.63887,1.1737,0.63381,1.10802,0.000595,0.000595,0.000595
382,643.571,1.15961,0.69809,1.02732,0.83491,0.85047,0.8967,0.63928,1.17395,0.63407,1.10811,0.00057025,0.00057025,0.00057025
383,723.453,1.16064,0.6957,1.02624,0.83658,0.84753,0.89677,0.63916,1.17408,0.63432,1.1081,0.0005455,0.0005455,0.0005455
384,803.259,1.16505,0.70229,1.03231,0.83418,0.84972,0.89668,0.63962,1.17391,0.63352,1.10819,0.00052075,0.00052075,0.00052075
385,882.97,1.15352,0.68555,1.01757,0.83434,0.85073,0.89668,0.6394,1.17388,0.63391,1.10825,0.000496,0.000496,0.000496
386,962.651,1.15448,0.67988,1.01713,0.83381,0.85052,0.89629,0.63936,1.17466,0.63375,1.1086,0.00047125,0.00047125,0.00047125
387,1042.36,1.15433,0.69353,1.02031,0.83376,0.85052,0.89624,0.63933,1.17426,0.63393,1.10842,0.0004465,0.0004465,0.0004465
388,1122.49,1.16681,0.7001,1.0332,0.83345,0.85052,0.89626,0.63974,1.17449,0.63393,1.10868,0.00042175,0.00042175,0.00042175
389,1202.26,1.15999,0.69101,1.02843,0.83408,0.85052,0.89636,0.63934,1.17479,0.63329,1.10878,0.000397,0.000397,0.000397
390,1282.19,1.15181,0.68308,1.01937,0.83304,0.84978,0.8957,0.63953,1.17496,0.63363,1.109,0.00037225,0.00037225,0.00037225
391,1381.25,0.93449,0.54189,0.96439,0.83303,0.84978,0.89578,0.63954,1.17514,0.63347,1.10893,0.0003475,0.0003475,0.0003475
392,1458.48,0.92831,0.51443,0.9628,0.83249,0.84978,0.89576,0.63951,1.175,0.63303,1.10911,0.00032275,0.00032275,0.00032275
393,1535.76,0.92581,0.51243,0.95908,0.83417,0.84966,0.89567,0.63961,1.17543,0.63346,1.10916,0.000298,0.000298,0.000298
394,1612.98,0.91596,0.49777,0.95555,0.83411,0.84928,0.89545,0.63903,1.17612,0.63313,1.10931,0.00027325,0.00027325,0.00027325
395,1690.38,0.93725,0.50854,0.96521,0.83411,0.84927,0.89522,0.63865,1.17627,0.63269,1.10949,0.0002485,0.0002485,0.0002485
396,1767.7,0.90525,0.49531,0.94959,0.83476,0.8495,0.89552,0.63826,1.17675,0.63269,1.10975,0.00022375,0.00022375,0.00022375
397,1845.04,0.91773,0.48878,0.95435,0.83422,0.84993,0.89566,0.6385,1.17664,0.63341,1.11005,0.000199,0.000199,0.000199
398,1922.34,0.90908,0.49276,0.95476,0.83326,0.85052,0.89523,0.63852,1.17708,0.63312,1.11016,0.00017425,0.00017425,0.00017425
399,1999.74,0.91895,0.50066,0.95568,0.83328,0.85052,0.89526,0.63829,1.17744,0.63319,1.10998,0.0001495,0.0001495,0.0001495
400,2077.04,0.91471,0.49619,0.95508,0.83328,0.85052,0.89534,0.63811,1.17778,0.63306,1.11017,0.00012475,0.00012475,0.00012475
